Distance_from_border,ln_effect_size,remaining_biomass,removed_biomass,removed_average,Area,Ratio,removed_biomass_total
67400,0,1,0,0,7146337889,227475,
67500,0,1,0,0,7167543639,228150,
67600,0,1,0,0,7188780806,228826,
67700,0,1,0,0,7210049388,229503,
67800,0,1,0,0,7231349386,230181,
67900,0,1,0,0,7252680800,230860,
68000,0,1,0,0,7274043630,231540,
68100,0,1,0,0,7295437876,232221,
68200,0,1,0,0,7316863538,232903,
68300,0,1,0,0,7338320616,233586,
68400,0,1,0,0,7359809110,234270,
68500,0,1,0,0,7381329019,234955,
68600,0,1,0,0,7402880345,235641,
68700,0,1,0,0,7424463086,236328,
68800,0,1,0,0,7446077244,237016,
68900,0,1,0,0,7467722817,237705,
69000,0,1,0,0,7489399807,238395,
69100,0,1,0,0,7511108212,239086,
69200,0,1,0,0,7532848033,239778,
69300,0,1,0,0,7554619270,240471,
69400,0,1,0,0,7576421923,241165,
69500,0,1,0,0,7598255992,241860,
69600,0,1,0,0,7620121477,242556,
69700,0,1,0,0,7642018378,243253,
69800,0,1,0,0,7663946694,243951,
69900,0,1,0,0,7685906427,244650,
70000,0,1,0,0,7707897576,245350,
70100,0,1,0,0,7729920140,246051,
70200,0,1,0,0,7751974121,246753,
70300,0,1,0,0,7774059517,247456,
70400,0,1,0,0,7796176329,248160,
70500,0,1,0,0,7818324557,248865,
70600,0,1,0,0,7840504201,249571,
70700,0,1,0,0,7862715262,250278,
70800,0,1,0,0,7884957738,250986,
70900,0,1,0,0,7907231629,251695,
71000,0,1,0,0,7929536937,252405,
71100,0,1,0,0,7951873661,253116,
71200,0,1,0,0,7974241801,253828,
71300,0,1,0,0,7996641356,254541,
71400,0,1,0,0,8019072328,255255,
71500,0,1,0,0,8041534715,255970,
71600,0,1,0,0,8064028519,256686,
71700,0,1,0,0,8086553738,257403,
71800,0,1,0,0,8109110373,258121,
71900,0,1,0,0,8131698425,258840,
72000,0,1,0,0,8154317892,259560,
72100,0,1,0,0,8176968775,260281,
72200,0,1,0,0,8199651074,261003,
72300,0,1,0,0,8222364789,261726,
72400,0,1,0,0,8245109919,262450,
72500,0,1,0,0,8267886466,263175,
72600,0,1,0,0,8290694429,263901,
72700,0,1,0,0,8313533807,264628,
72800,0,1,0,0,8336404602,265356,
72900,0,1,0,0,8359306812,266085,
73000,0,1,0,0,8382240439,266815,
73100,0,1,0,0,8405205481,267546,
73200,0,1,0,0,8428201939,268278,
73300,0,1,0,0,8451229813,269011,
73400,0,1,0,0,8474289103,269745,
73500,0,1,0,0,8497379809,270480,
73600,0,1,0,0,8520501931,271216,
73700,0,1,0,0,8543655469,271953,
73800,0,1,0,0,8566840423,272691,
73900,0,1,0,0,8590056793,273430,
74000,0,1,0,0,8613304578,274170,
74100,0,1,0,0,8636583780,274911,
74200,0,1,0,0,8659894397,275653,
74300,0,1,0,0,8683236431,276396,
74400,0,1,0,0,8706609880,277140,
74500,0,1,0,0,8730014745,277885,
74600,0,1,0,0,8753451027,278631,
74700,0,1,0,0,8776918724,279378,
74800,0,1,0,0,8800417837,280126,
74900,0,1,0,0,8823948366,280875,
75000,0,1,0,0,8847510311,281625,
75100,0,1,0,0,8871103672,282376,
75200,0,1,0,0,8894728448,283128,
75300,0,1,0,0,8918384641,283881,
75400,0,1,0,0,8942072250,284635,
75500,0,1,0,0,8965791274,285390,
75600,0,1,0,0,8989541715,286146,
75700,0,1,0,0,9013323571,286903,
75800,0,1,0,0,9037136843,287661,
75900,0,1,0,0,9060981531,288420,
76000,0,1,0,0,9084857636,289180,
76100,0,1,0,0,9108765156,289941,
76200,0,1,0,0,9132704092,290703,
76300,0,1,0,0,9156674444,291466,
76400,0,1,0,0,9180676212,292230,
76500,0,1,0,0,9204709395,292995,
76600,0,1,0,0,9228773995,293761,
76700,0,1,0,0,9252870011,294528,
76800,0,1,0,0,9276997442,295296,
76900,0,1,0,0,9301156290,296065,
77000,0,1,0,0,9325346553,296835,
77100,0,1,0,0,9349568233,297606,
77200,0,1,0,0,9373821328,298378,
77300,0,1,0,0,9398105839,299151,
77400,0,1,0,0,9422421766,299925,
77500,0,1,0,0,9446769109,300700,
77600,0,1,0,0,9471147868,301476,
77700,0,1,0,0,9495558043,302253,
77800,0,1,0,0,9519999634,303031,
77900,0,1,0,0,9544472641,303810,
78000,0,1,0,0,9568977064,304590,
78100,0,1,0,0,9593512902,305371,
78200,0,1,0,0,9618080157,306153,
78300,0,1,0,0,9642678827,306936,
78400,0,1,0,0,9667308914,307720,
78500,0,1,0,0,9691970416,308505,
78600,0,1,0,0,9716663334,309291,
78700,0,1,0,0,9741387668,310078,
78800,0,1,0,0,9766143419,310866,
78900,0,1,0,0,9790930585,311655,
79000,0,1,0,0,9815749167,312445,
79100,0,1,0,0,9840599164,313236,
79200,0,1,0,0,9865480578,314028,
79300,0,1,0,0,9890393408,314821,
79400,0,1,0,0,9915337654,315615,
79500,0,1,0,0,9940313315,316410,
79600,0,1,0,0,9965320393,317206,
79700,0,1,0,0,9990358886,318003,
79800,0,1,0,0,10015428796,318801,
79900,0,1,0,0,10040530121,319600,
80000,0,1,0,0,10065662862,320400,
80100,0,1,0,0,10090827019,321201,
80200,0,1,0,0,10116022592,322003,
80300,0,1,0,0,10141249581,322806,
80400,0,1,0,0,10166507986,323610,
80500,0,1,0,0,10191797807,324415,
80600,0,1,0,0,10217119044,325221,
80700,0,1,0,0,10242471697,326028,
80800,0,1,0,0,10267855765,326836,
80900,0,1,0,0,10293271250,327645,
81000,0,1,0,0,10318718150,328455,
81100,0,1,0,0,10344196467,329266,
81200,0,1,0,0,10369706199,330078,
81300,0,1,0,0,10395247347,330891,
81400,0,1,0,0,10420819912,331705,
81500,0,1,0,0,10446423892,332520,
81600,0,1,0,0,10472059288,333336,
81700,0,1,0,0,10497726100,334153,
81800,0,1,0,0,10523424328,334971,
81900,0,1,0,0,10549153971,335790,
82000,0,1,0,0,10574915031,336610,
82100,0,1,0,0,10600707507,337431,
82200,0,1,0,0,10626531399,338253,
82300,0,1,0,0,10652386706,339076,
82400,0,1,0,0,10678273430,339900,
82500,0,1,0,0,10704191569,340725,
82600,0,1,0,0,10730141124,341551,
82700,0,1,0,0,10756122096,342378,
82800,0,1,0,0,10782134483,343206,
82900,0,1,0,0,10808178286,344035,
83000,0,1,0,0,10834253505,344865,
83100,0,1,0,0,10860360140,345696,
83200,0,1,0,0,10886498191,346528,
83300,0,1,0,0,10912667657,347361,
83400,0,1,0,0,10938868540,348195,
83500,0,1,0,0,10965100839,349030,
83600,0,1,0,0,10991364553,349866,
83700,0,1,0,0,11017659684,350703,
83800,0,1,0,0,11043986230,351541,
83900,0,1,0,0,11070344193,352380,
84000,0,1,0,0,11096733571,353220,
84100,0,1,0,0,11123154365,354061,
84200,0,1,0,0,11149606575,354903,
84300,0,1,0,0,11176090201,355746,
84400,0,1,0,0,11202605243,356590,
84500,0,1,0,0,11229151701,357435,
84600,0,1,0,0,11255729575,358281,
84700,0,1,0,0,11282338865,359128,
84800,0,1,0,0,11308979571,359976,
84900,0,1,0,0,11335651692,360825,
85000,0,1,0,0,11362355230,361675,
85100,0,1,0,0,11389090183,362526,
85200,0,1,0,0,11415856553,363378,
85300,0,1,0,0,11442654338,364231,
85400,0,1,0,0,11469483539,365085,
85500,0,1,0,0,11496344157,365940,
85600,0,1,0,0,11523236190,366796,
85700,0,1,0,0,11550159639,367653,
85800,0,1,0,0,11577114504,368511,
85900,0,1,0,0,11604100785,369370,
86000,0,1,0,0,11631118481,370230,
86100,0,1,0,0,11658167594,371091,
86200,0,1,0,0,11685248123,371953,
86300,0,1,0,0,11712360067,372816,
86400,0,1,0,0,11739503428,373680,
86500,0,1,0,0,11766678204,374545,
86600,0,1,0,0,11793884397,375411,
86700,0,1,0,0,11821122005,376278,
86800,0,1,0,0,11848391029,377146,
86900,0,1,0,0,11875691469,378015,
87000,0,1,0,0,11903023326,378885,
87100,0,1,0,0,11930386598,379756,
87200,0,1,0,0,11957781286,380628,
87300,0,1,0,0,11985207389,381501,
87400,0,1,0,0,12012664909,382375,
87500,0,1,0,0,12040153845,383250,
87600,0,1,0,0,12067674197,384126,
87700,0,1,0,0,12095225964,385003,
87800,0,1,0,0,12122809148,385881,
87900,0,1,0,0,12150423747,386760,
88000,0,1,0,0,12178069762,387640,
88100,0,1,0,0,12205747194,388521,
88200,0,1,0,0,12233456041,389403,
88300,0,1,0,0,12261196304,390286,
88400,0,1,0,0,12288967983,391170,
88500,0,1,0,0,12316771078,392055,
88600,0,1,0,0,12344605589,392941,
88700,0,1,0,0,12372471516,393828,
88800,0,1,0,0,12400368859,394716,
88900,0,1,0,0,12428297617,395605,
89000,0,1,0,0,12456257792,396495,
89100,0,1,0,0,12484249382,397386,
89200,0,1,0,0,12512272389,398278,
89300,0,1,0,0,12540326811,399171,
89400,0,1,0,0,12568412650,400065,
89500,0,1,0,0,12596529904,400960,
89600,0,1,0,0,12624678574,401856,
89700,0,1,0,0,12652858660,402753,
89800,0,1,0,0,12681070162,403651,
89900,0,1,0,0,12709313080,404550,
90000,0,1,0,0,12737587414,405450,
90100,0,1,0,0,12765893164,406351,
90200,0,1,0,0,12794230330,407253,
90300,0,1,0,0,12822598911,408156,
90400,0,1,0,0,12850998909,409060,
90500,0,1,0,0,12879430322,409965,
90600,0,1,0,0,12907893152,410871,
90700,0,1,0,0,12936387397,411778,
90800,0,1,0,0,12964913058,412686,
90900,0,1,0,0,12993470136,413595,
91000,0,1,0,0,13022058629,414505,
91100,0,1,0,0,13050678538,415416,
91200,0,1,0,0,13079329863,416328,
91300,0,1,0,0,13108012604,417241,
91400,0,1,0,0,13136726761,418155,
91500,0,1,0,0,13165472333,419070,
91600,0,1,0,0,13194249322,419986,
91700,0,1,0,0,13223057727,420903,
91800,0,1,0,0,13251897547,421821,
91900,0,1,0,0,13280768784,422740,
92000,0,1,0,0,13309671436,423660,
92100,0,1,0,0,13338605505,424581,
92200,0,1,0,0,13367570989,425503,
92300,0,1,0,0,13396567889,426426,
92400,0,1,0,0,13425596205,427350,
92500,0,1,0,0,13454655937,428275,
92600,0,1,0,0,13483747085,429201,
92700,0,1,0,0,13512869649,430128,
92800,0,1,0,0,13542023629,431056,
92900,0,1,0,0,13571209025,431985,
93000,0,1,0,0,13600425836,432915,
93100,0,1,0,0,13629674064,433846,
93200,0,1,0,0,13658953707,434778,
93300,0,1,0,0,13688264767,435711,
93400,0,1,0,0,13717607242,436645,
93500,0,1,0,0,13746981134,437580,
93600,0,1,0,0,13776386441,438516,
93700,0,1,0,0,13805823164,439453,
93800,0,1,0,0,13835291303,440391,
93900,0,1,0,0,13864790858,441330,
94000,0,1,0,0,13894321829,442270,
94100,0,1,0,0,13923884216,443211,
94200,0,1,0,0,13953478019,444153,
94300,0,1,0,0,13983103237,445096,
94400,0,1,0,0,14012759872,446040,
94500,0,1,0,0,14042447923,446985,
94600,0,1,0,0,14072167389,447931,
94700,0,1,0,0,14101918272,448878,
94800,0,1,0,0,14131700570,449826,
94900,0,1,0,0,14161514284,450775,
95000,0,1,0,0,14191359414,451725,
95100,0,1,0,0,14221235961,452676,
95200,0,1,0,0,14251143923,453628,
95300,0,1,0,0,14281083301,454581,
95400,0,1,0,0,14311054095,455535,
95500,0,1,0,0,14341056304,456490,
95600,0,1,0,0,14371089930,457446,
95700,0,1,0,0,14401154972,458403,
95800,0,1,0,0,14431251429,459361,
95900,0,1,0,0,14461379303,460320,
96000,0,1,0,0,14491538592,461280,
96100,0,1,0,0,14521729298,462241,
96200,0,1,0,0,14551951419,463203,
96300,0,1,0,0,14582204956,464166,
96400,0,1,0,0,14612489910,465130,
96500,0,1,0,0,14642806279,466095,
96600,0,1,0,0,14673154064,467061,
96700,0,1,0,0,14703533265,468028,
96800,0,1,0,0,14733943882,468996,
96900,0,1,0,0,14764385914,469965,
97000,0,1,0,0,14794859363,470935,
97100,0,1,0,0,14825364228,471906,
97200,0,1,0,0,14855900508,472878,
97300,0,1,0,0,14886468205,473851,
97400,0,1,0,0,14917067317,474825,
97500,0,1,0,0,14947697846,475800,
97600,0,1,0,0,14978359790,476776,
97700,0,1,0,0,15009053150,477753,
97800,0,1,0,0,15039777926,478731,
97900,0,1,0,0,15070534119,479710,
98000,0,1,0,0,15101321727,480690,
98100,0,1,0,0,15132140750,481671,
98200,0,1,0,0,15162991190,482653,
98300,0,1,0,0,15193873046,483636,
98400,0,1,0,0,15224786318,484620,
98500,0,1,0,0,15255731005,485605,
98600,0,1,0,0,15286707109,486591,
98700,0,1,0,0,15317714629,487578,
98800,0,1,0,0,15348753564,488566,
98900,0,1,0,0,15379823915,489555,
99000,0,1,0,0,15410925683,490545,
99100,0,1,0,0,15442058866,491536,
99200,0,1,0,0,15473223465,492528,
99300,0,1,0,0,15504419480,493521,
99400,0,1,0,0,15535646911,494515,
99500,0,1,0,0,15566905758,495510,
99600,0,1,0,0,15598196021,496506,
99700,0,1,0,0,15629517699,497503,
99800,0,1,0,0,15660870794,498501,
99900,0,1,0,0,15692255305,499500,
100000,0,1,0,0,15723671231,500500,
100100,0,1,0,0,15755118574,501501,
100200,0,1,0,0,15786597332,502503,
100300,0,1,0,0,15818107506,503506,
100400,0,1,0,0,15849649097,504510,
100500,0,1,0,0,15881222103,505515,
100600,0,1,0,0,15912826525,506521,
100700,0,1,0,0,15944462363,507528,
100800,0,1,0,0,15976129617,508536,
100900,0,1,0,0,16007828287,509545,
101000,0,1,0,0,16039558373,510555,
101100,0,1,0,0,16071319874,511566,
101200,0,1,0,0,16103112792,512578,
101300,0,1,0,0,16134937125,513591,
101400,0,1,0,0,16166792875,514605,
101500,0,1,0,0,16198680040,515620,
101600,0,1,0,0,16230598622,516636,
101700,0,1,0,0,16262548619,517653,
101800,0,1,0,0,16294530032,518671,
101900,0,1,0,0,16326542861,519690,
102000,0,1,0,0,16358587107,520710,
102100,0,1,0,0,16390662768,521731,
102200,0,1,0,0,16422769844,522753,
102300,0,1,0,0,16454908337,523776,
102400,0,1,0,0,16487078246,524800,
102500,0,1,0,0,16519279571,525825,
102600,0,1,0,0,16551512311,526851,
102700,0,1,0,0,16583776468,527878,
102800,0,1,0,0,16616072040,528906,
102900,0,1,0,0,16648399029,529935,
103000,0,1,0,0,16680757433,530965,
103100,0,1,0,0,16713147253,531996,
103200,0,1,0,0,16745568490,533028,
103300,0,1,0,0,16778021142,534061,
103400,0,1,0,0,16810505210,535095,
103500,0,1,0,0,16843020694,536130,
103600,0,1,0,0,16875567594,537166,
103700,0,1,0,0,16908145909,538203,
103800,0,1,0,0,16940755641,539241,
103900,0,1,0,0,16973396789,540280,
104000,0,1,0,0,17006069352,541320,
104100,0,1,0,0,17038773332,542361,
104200,0,1,0,0,17071508727,543403,
104300,0,1,0,0,17104275539,544446,
104400,0,1,0,0,17137073766,545490,
104500,0,1,0,0,17169903409,546535,
104600,0,1,0,0,17202764468,547581,
104700,0,1,0,0,17235656944,548628,
104800,0,1,0,0,17268580835,549676,
104900,0,1,0,0,17301536141,550725,
105000,0,1,0,0,17334522864,551775,
105100,0,1,0,0,17367541003,552826,
105200,0,1,0,0,17400590558,553878,
105300,0,1,0,0,17433671528,554931,
105400,0,1,0,0,17466783915,555985,
105500,0,1,0,0,17499927718,557040,
105600,0,1,0,0,17533102936,558096,
105700,0,1,0,0,17566309570,559153,
105800,0,1,0,0,17599547621,560211,
105900,0,1,0,0,17632817087,561270,
106000,0,1,0,0,17666117969,562330,
106100,0,1,0,0,17699450267,563391,
106200,0,1,0,0,17732813981,564453,
106300,0,1,0,0,17766209111,565516,
106400,0,1,0,0,17799635657,566580,
106500,0,1,0,0,17833093618,567645,
106600,0,1,0,0,17866582996,568711,
106700,0,1,0,0,17900103790,569778,
106800,0,1,0,0,17933655999,570846,
106900,0,1,0,0,17967239625,571915,
107000,0,1,0,0,18000854666,572985,
107100,0,1,0,0,18034501123,574056,
107200,0,1,0,0,18068178997,575128,
107300,0,1,0,0,18101888286,576201,
107400,0,1,0,0,18135628991,577275,
107500,0,1,0,0,18169401112,578350,
107600,0,1,0,0,18203204649,579426,
107700,0,1,0,0,18237039602,580503,
107800,0,1,0,0,18270905971,581581,
107900,0,1,0,0,18304803755,582660,
108000,0,1,0,0,18338732956,583740,
108100,0,1,0,0,18372693573,584821,
108200,0,1,0,0,18406685605,585903,
108300,0,1,0,0,18440709054,586986,
108400,0,1,0,0,18474763918,588070,
108500,0,1,0,0,18508850198,589155,
108600,0,1,0,0,18542967894,590241,
108700,0,1,0,0,18577117007,591328,
108800,0,1,0,0,18611297535,592416,
108900,0,1,0,0,18645509479,593505,
109000,0,1,0,0,18679752839,594595,
109100,0,1,0,0,18714027614,595686,
109200,0,1,0,0,18748333806,596778,
109300,0,1,0,0,18782671414,597871,
109400,0,1,0,0,18817040438,598965,
109500,0,1,0,0,18851440877,600060,
109600,0,1,0,0,18885872733,601156,
109700,0,1,0,0,18920336004,602253,
109800,0,1,0,0,18954830691,603351,
109900,0,1,0,0,18989356795,604450,
110000,0,1,0,0,19023914314,605550,
110100,0,1,0,0,19058503249,606651,
110200,0,1,0,0,19093123600,607753,
110300,0,1,0,0,19127775367,608856,
110400,0,1,0,0,19162458550,609960,
110500,0,1,0,0,19197173149,611065,
110600,0,1,0,0,19231919163,612171,
110700,0,1,0,0,19266696594,613278,
110800,0,1,0,0,19301505441,614386,
110900,0,1,0,0,19336345703,615495,
111000,0,1,0,0,19371217382,616605,
111100,0,1,0,0,19406120476,617716,
111200,0,1,0,0,19441054986,618828,
111300,0,1,0,0,19476020913,619941,
111400,0,1,0,0,19511018255,621055,
111500,0,1,0,0,19546047013,622170,
111600,0,1,0,0,19581107187,623286,
111700,0,1,0,0,19616198777,624403,
111800,0,1,0,0,19651321783,625521,
111900,0,1,0,0,19686476204,626640,
112000,0,1,0,0,19721662042,627760,
112100,0,1,0,0,19756879296,628881,
112200,0,1,0,0,19792127965,630003,
112300,0,1,0,0,19827408051,631126,
112400,0,1,0,0,19862719552,632250,
112500,0,1,0,0,19898062470,633375,
112600,0,1,0,0,19933436803,634501,
112700,0,1,0,0,19968842552,635628,
112800,0,1,0,0,20004279717,636756,
112900,0,1,0,0,20039748298,637885,
113000,0,1,0,0,20075248295,639015,
113100,0,1,0,0,20110779708,640146,
113200,0,1,0,0,20146342537,641278,
113300,0,1,0,0,20181936782,642411,
113400,0,1,0,0,20217562443,643545,
113500,0,1,0,0,20253219519,644680,
113600,0,1,0,0,20288908012,645816,
113700,0,1,0,0,20324627920,646953,
113800,0,1,0,0,20360379245,648091,
113900,0,1,0,0,20396161985,649230,
114000,0,1,0,0,20431976141,650370,
114100,0,1,0,0,20467821713,651511,
114200,0,1,0,0,20503698701,652653,
114300,0,1,0,0,20539607105,653796,
114400,0,1,0,0,20575546925,654940,
114500,0,1,0,0,20611518161,656085,
114600,0,1,0,0,20647520813,657231,
114700,0,1,0,0,20683554881,658378,
114800,0,1,0,0,20719620365,659526,
114900,0,1,0,0,20755717264,660675,
115000,0,1,0,0,20791845580,661825,
115100,0,1,0,0,20828005311,662976,
115200,0,1,0,0,20864196458,664128,
115300,0,1,0,0,20900419022,665281,
115400,0,1,0,0,20936673001,666435,
115500,0,1,0,0,20972958396,667590,
115600,0,1,0,0,21009275207,668746,
115700,0,1,0,0,21045623434,669903,
115800,0,1,0,0,21082003077,671061,
115900,0,1,0,0,21118414136,672220,
116000,0,1,0,0,21154856611,673380,
116100,0,1,0,0,21191330501,674541,
116200,0,1,0,0,21227835808,675703,
116300,0,1,0,0,21264372531,676866,
116400,0,1,0,0,21300940669,678030,
116500,0,1,0,0,21337540224,679195,
116600,0,1,0,0,21374171194,680361,
116700,0,1,0,0,21410833580,681528,
116800,0,1,0,0,21447527382,682696,
116900,0,1,0,0,21484252600,683865,
117000,0,1,0,0,21521009235,685035,
117100,0,1,0,0,21557797284,686206,
117200,0,1,0,0,21594616750,687378,
117300,0,1,0,0,21631467632,688551,
117400,0,1,0,0,21668349930,689725,
117500,0,1,0,0,21705263644,690900,
117600,0,1,0,0,21742208773,692076,
117700,0,1,0,0,21779185319,693253,
117800,0,1,0,0,21816193280,694431,
117900,0,1,0,0,21853232658,695610,
118000,0,1,0,0,21890303451,696790,
118100,0,1,0,0,21927405660,697971,
118200,0,1,0,0,21964539285,699153,
118300,0,1,0,0,22001704326,700336,
118400,0,1,0,0,22038900783,701520,
118500,0,1,0,0,22076128656,702705,
118600,0,1,0,0,22113387945,703891,
118700,0,1,0,0,22150678650,705078,
118800,0,1,0,0,22188000771,706266,
118900,0,1,0,0,22225354307,707455,
119000,0,1,0,0,22262739260,708645,
119100,0,1,0,0,22300155629,709836,
119200,0,1,0,0,22337603413,711028,
119300,0,1,0,0,22375082613,712221,
119400,0,1,0,0,22412593230,713415,
119500,0,1,0,0,22450135262,714610,
119600,0,1,0,0,22487708710,715806,
119700,0,1,0,0,22525313574,717003,
119800,0,1,0,0,22562949854,718201,
119900,0,1,0,0,22600617550,719400,
120000,0,1,0,0,22638316662,720600,
120100,0,1,0,0,22676047190,721801,
120200,0,1,0,0,22713809133,723003,
120300,0,1,0,0,22751602493,724206,
120400,0,1,0,0,22789427268,725410,
120500,0,1,0,0,22827283460,726615,
120600,0,1,0,0,22865171067,727821,
120700,0,1,0,0,22903090091,729028,
120800,0,1,0,0,22941040530,730236,
120900,0,1,0,0,22979022385,731445,
121000,0,1,0,0,23017035656,732655,
121100,0,1,0,0,23055080343,733866,
121200,0,1,0,0,23093156446,735078,
121300,0,1,0,0,23131263965,736291,
121400,0,1,0,0,23169402900,737505,
121500,0,1,0,0,23207573251,738720,
121600,0,1,0,0,23245775017,739936,
121700,0,1,0,0,23284008200,741153,
121800,0,1,0,0,23322272798,742371,
121900,0,1,0,0,23360568813,743590,
122000,0,1,0,0,23398896243,744810,
122100,0,1,0,0,23437255090,746031,
122200,0,1,0,0,23475645352,747253,
122300,0,1,0,0,23514067030,748476,
122400,0,1,0,0,23552520124,749700,
122500,0,1,0,0,23591004634,750925,
122600,0,1,0,0,23629520560,752151,
122700,0,1,0,0,23668067902,753378,
122800,0,1,0,0,23706646660,754606,
122900,0,1,0,0,23745256833,755835,
123000,0,1,0,0,23783898423,757065,
123100,0,1,0,0,23822571428,758296,
123200,0,1,0,0,23861275850,759528,
123300,0,1,0,0,23900011687,760761,
123400,0,1,0,0,23938778941,761995,
123500,0,1,0,0,23977577610,763230,
123600,0,1,0,0,24016407695,764466,
123700,0,1,0,0,24055269196,765703,
123800,0,1,0,0,24094162113,766941,
123900,0,1,0,0,24133086446,768180,
124000,0,1,0,0,24172042195,769420,
124100,0,1,0,0,24211029360,770661,
124200,0,1,0,0,24250047941,771903,
124300,0,1,0,0,24289097938,773146,
124400,0,1,0,0,24328179350,774390,
124500,0,1,0,0,24367292179,775635,
124600,0,1,0,0,24406436423,776881,
124700,0,1,0,0,24445612084,778128,
124800,0,1,0,0,24484819160,779376,
124900,0,1,0,0,24524057652,780625,
125000,0,1,0,0,24563327560,781875,
125100,0,1,0,0,24602628884,783126,
125200,0,1,0,0,24641961624,784378,
125300,0,1,0,0,24681325780,785631,
125400,0,1,0,0,24720721352,786885,
125500,0,1,0,0,24760148340,788140,
125600,0,1,0,0,24799606744,789396,
125700,0,1,0,0,24839096563,790653,
125800,0,1,0,0,24878617799,791911,
125900,0,1,0,0,24918170450,793170,
126000,0,1,0,0,24957754518,794430,
126100,0,1,0,0,24997370001,795691,
126200,0,1,0,0,25037016901,796953,
126300,0,1,0,0,25076695216,798216,
126400,0,1,0,0,25116404947,799480,
126500,0,1,0,0,25156146094,800745,
126600,0,1,0,0,25195918657,802011,
126700,0,1,0,0,25235722636,803278,
126800,0,1,0,0,25275558031,804546,
126900,0,1,0,0,25315424842,805815,
127000,0,1,0,0,25355323068,807085,
127100,0,1,0,0,25395252711,808356,
127200,0,1,0,0,25435213769,809628,
127300,0,1,0,0,25475206244,810901,
127400,0,1,0,0,25515230134,812175,
127500,0,1,0,0,25555285441,813450,
127600,0,1,0,0,25595372163,814726,
127700,0,1,0,0,25635490301,816003,
127800,0,1,0,0,25675639855,817281,
127900,0,1,0,0,25715820825,818560,
128000,0,1,0,0,25756033211,819840,
128100,0,1,0,0,25796277013,821121,
128200,0,1,0,0,25836552231,822403,
128300,0,1,0,0,25876858865,823686,
128400,0,1,0,0,25917196914,824970,
128500,0,1,0,0,25957566380,826255,
128600,0,1,0,0,25997967261,827541,
128700,0,1,0,0,26038399559,828828,
128800,0,1,0,0,26078863272,830116,
128900,0,1,0,0,26119358402,831405,
129000,0,1,0,0,26159884947,832695,
129100,0,1,0,0,26200442908,833986,
129200,0,1,0,0,26241032285,835278,
129300,0,1,0,0,26281653078,836571,
129400,0,1,0,0,26322305287,837865,
129500,0,1,0,0,26362988912,839160,
129600,0,1,0,0,26403703953,840456,
129700,0,1,0,0,26444450409,841753,
129800,0,1,0,0,26485228282,843051,
